name,WKT
Starbucks,POINT (-73.98902 40.75052)
Starbucks,POINT (-118.84311 34.03112)
Starbucks,POINT (-96.77227 32.86955)
Starbucks,POINT (-118.55561 34.23948)
Starbucks,POINT (-94.44971 39.26731)
Starbucks,POINT (-77.44264 43.02858)
Starbucks,POINT (-84.41932 33.97844)
Starbucks,POINT (-86.34904 30.37741)
Starbucks,POINT (-108.1608 36.75142)
Starbucks,POINT (-87.80677 41.94694)
Starbucks,POINT (-95.25619 38.94241)
Starbucks,POINT (-82.3178 35.60857)
Starbucks,POINT (-105.14565 39.6983)
Starbucks,POINT (-94.14532 45.56541)
Starbucks,POINT (-89.57443 44.53374)
Starbucks,POINT (-93.08025 44.90182)
Starbucks,POINT (-80.93713 35.13661)
Starbucks,POINT (-100.21863 25.71983)
Starbucks,POINT (-122.50141 45.60551)
Starbucks,POINT (-85.93802 37.84062)
Starbucks,POINT (-118.46726 34.23462)
Starbucks,POINT (-82.88171 39.89724)
Starbucks,POINT (-76.64949 39.36879)
Starbucks,POINT (-117.20372 33.56562)
Starbucks,POINT (-122.28404 47.86362)
Starbucks,POINT (-117.66868 33.66032)
Starbucks,POINT (-117.68915 34.08452)
Starbucks,POINT (-97.03805 32.90224)
Starbucks,POINT (-122.10825 47.94277)
Starbucks,POINT (-77.0036 38.8762)
Starbucks,POINT (-82.62831 35.5642)
Starbucks,POINT (-106.37979 31.77486)
Starbucks,POINT (-111.89142 33.31983)
Starbucks,POINT (-118.64134 34.18914)
Starbucks,POINT (-117.2825 33.93886)
Starbucks,POINT (-111.88884 33.69892)
Starbucks,POINT (-105.87654 37.46795)
Starbucks,POINT (-122.72053 38.34874)
Starbucks,POINT (-84.51783 39.13058)
Starbucks,POINT (-96.45011 32.90764)
Starbucks,POINT (-76.45141 40.11319)
Starbucks,POINT (-76.21244 36.86547)
Starbucks,POINT (-85.50424 36.17566)
Starbucks,POINT (-112.15003 33.59771)
Starbucks,POINT (-114.36306 43.68172)
Starbucks,POINT (-122.55731 49.22052)
Starbucks,POINT (-97.36382 41.44042)
Starbucks,POINT (-121.92311 36.60883)
Starbucks,POINT (-94.72571 38.92858)
Starbucks,POINT (-122.39836 37.79193)
Starbucks,POINT (-116.95649 32.78061)
Starbucks,POINT (-117.2027 34.12067)
Starbucks,POINT (-99.18386 19.3593)
Starbucks,POINT (-87.64121 41.8963)
Starbucks,POINT (-75.65155 35.99272)
Starbucks,POINT (-79.21816 43.17332)
Starbucks,POINT (-73.9883 40.73798)
Starbucks,POINT (-82.67993 27.79153)
Starbucks,POINT (-157.82313 21.27296)
Starbucks,POINT (-122.95375 46.65486)
Starbucks,POINT (-72.578 41.99017)
Starbucks,POINT (-118.58893 34.23724)
Starbucks,POINT (-95.05929 29.42497)
Starbucks,POINT (-122.29247 47.15642)
Starbucks,POINT (-79.93437 36.10502)
Starbucks,POINT (-117.13971 32.7717)
Starbucks,POINT (-82.66855 27.89431)
Starbucks,POINT (-121.39228 38.11441)
Starbucks,POINT (-95.69389 29.96829)
Starbucks,POINT (-122.31629 47.28939)
Starbucks,POINT (-97.11571 32.56918)
Starbucks,POINT (-83.43442 38.18457)
Starbucks,POINT (-89.5636 37.3271)
Starbucks,POINT (-96.85304 32.91064)
Starbucks,POINT (-122.40269 37.7946)
Starbucks,POINT (-86.77299 33.48488)
Starbucks,POINT (-73.44053 45.44409)
Starbucks,POINT (-94.19777 39.02366)
Starbucks,POINT (-81.03497 33.99228)
Starbucks,POINT (-116.55348 48.27924)
Starbucks,POINT (-79.07288 43.09082)
Starbucks,POINT (-82.82346 40.09352)
Starbucks,POINT (-83.43898 34.18004)
Starbucks,POINT (-96.84876 32.846)
Starbucks,POINT (-115.40694 32.62344)
Starbucks,POINT (-118.30987 33.98889)
Starbucks,POINT (-117.70521 33.57118)
Starbucks,POINT (-121.9188 37.26326)
Starbucks,POINT (-97.36893 34.98687)
Starbucks,POINT (-88.28161 42.34635)
Starbucks,POINT (-104.85022 39.65998)
Starbucks,POINT (-85.7786 42.96984)
Starbucks,POINT (-81.09267 32.08213)
Starbucks,POINT (-77.11184 39.04321)
Starbucks,POINT (-107.78264 39.5424)
Starbucks,POINT (-103.38823 20.6737)
Starbucks,POINT (-104.67591 39.85875)
Starbucks,POINT (-118.08736 33.85934)
Starbucks,POINT (-122.40388 37.79068)
Starbucks,POINT (-98.44679 29.65528)
Starbucks,POINT (-73.78046 41.27483)
Starbucks,POINT (-87.04052 41.61796)
Starbucks,POINT (-78.60234 35.30208)
Starbucks,POINT (-87.92226 42.16731)
Starbucks,POINT (-99.15151 19.45087)
Starbucks,POINT (-116.96574 32.62859)
Starbucks,POINT (-86.62347 41.70689)
Starbucks,POINT (-80.14263 25.96732)
Starbucks,POINT (-76.68942 39.08152)
Starbucks,POINT (-106.11529 28.62286)
Starbucks,POINT (-78.74342 35.74668)
Starbucks,POINT (-81.562 30.629)
Starbucks,POINT (-112.08249 33.50913)
Starbucks,POINT (-77.01605 38.6598)
Starbucks,POINT (-112.06138 41.13961)
Starbucks,POINT (-104.88184 39.59324)
Starbucks,POINT (-87.37851 39.47131)
Starbucks,POINT (-121.27126 38.73109)
Starbucks,POINT (-98.17216 19.0702)
Starbucks,POINT (-83.35524 42.2118)
Starbucks,POINT (-73.65453 40.70574)
Starbucks,POINT (-121.03418 39.23792)
Starbucks,POINT (-80.99779 34.00168)
Starbucks,POINT (-117.73438 34.00111)
Starbucks,POINT (-95.84372 29.76288)
Starbucks,POINT (-121.66536 36.67399)
Starbucks,POINT (-85.83819 38.30548)
Starbucks,POINT (-87.93852 42.08229)
Starbucks,POINT (-71.27235 42.48962)
Starbucks,POINT (-98.23078 19.02812)
Starbucks,POINT (-74.09722 40.89741)
Starbucks,POINT (-95.50656 29.78363)
Starbucks,POINT (-107.9946 36.82513)
Starbucks,POINT (-97.48409 35.63792)
Starbucks,POINT (-118.39775 33.95607)
Starbucks,POINT (-71.32291 41.79516)
Starbucks,POINT (-121.95278 38.35204)
Starbucks,POINT (-84.48825 33.96765)
Starbucks,POINT (-85.30978 35.06307)
Starbucks,POINT (-90.62803 38.58216)
Starbucks,POINT (-89.84554 34.96243)
Starbucks,POINT (-96.74323 43.51444)
Starbucks,POINT (-80.93514 35.093)
Starbucks,POINT (-88.14481 30.67562)
Starbucks,POINT (-70.15058 41.69549)
Starbucks,POINT (-117.46149 33.91136)
Starbucks,POINT (-122.60454 47.36088)
Starbucks,POINT (-122.17442 47.73248)
Starbucks,POINT (-74.20121 40.79739)
Starbucks,POINT (-97.75941 35.48482)
Starbucks,POINT (-71.23509 42.29324)
Starbucks,POINT (-117.8926 33.69342)
Starbucks,POINT (-87.71258 41.70892)
Starbucks,POINT (-93.95084 44.33692)
Starbucks,POINT (-96.81978 32.93032)
Starbucks,POINT (-117.90533 33.80367)
Starbucks,POINT (-83.99367 34.05252)
Starbucks,POINT (-87.50694 41.49319)
Starbucks,POINT (-86.39272 43.95606)
Starbucks,POINT (-95.36343 29.75858)
Starbucks,POINT (-95.12277 29.67773)
Starbucks,POINT (-87.69015 41.99257)
Starbucks,POINT (-88.79014 33.4549)
Starbucks,POINT (-121.96611 37.32833)
Starbucks,POINT (-82.07667 41.4249)
Starbucks,POINT (-122.33586 47.66175)
Starbucks,POINT (-85.81525 41.56669)
Starbucks,POINT (-81.34458 41.15422)
Starbucks,POINT (-95.7727 29.81654)
Starbucks,POINT (-76.41051 36.82739)
Starbucks,POINT (-97.13211 32.75092)
Starbucks,POINT (-116.36179 33.75552)
Starbucks,POINT (-84.42405 39.15782)
Starbucks,POINT (-92.45671 35.08013)
Starbucks,POINT (-82.90454 42.54603)
Starbucks,POINT (-117.21212 32.86938)
Starbucks,POINT (-109.54943 38.56689)
Starbucks,POINT (-106.29368 35.87845)
Starbucks,POINT (-121.0956 38.94316)
Starbucks,POINT (-82.79239 39.9358)
Starbucks,POINT (-93.7603 32.39788)
Starbucks,POINT (-86.81247 35.96616)
Starbucks,POINT (-75.19338 39.94764)
Starbucks,POINT (-121.304 38.87002)
Starbucks,POINT (-80.31104 25.69074)
Starbucks,POINT (-83.12257 40.03826)
Starbucks,POINT (-123.26256 44.56382)
Starbucks,POINT (-86.22653 35.37807)
Starbucks,POINT (-82.6856 27.71288)
Starbucks,POINT (-117.38579 34.42575)
Starbucks,POINT (-96.73481 33.03883)
Starbucks,POINT (-73.95603 40.77864)
Starbucks,POINT (-104.82993 39.59437)
Starbucks,POINT (-116.97437 32.54803)
Starbucks,POINT (-89.03501 42.31776)
Starbucks,POINT (-86.01663 39.48377)
Starbucks,POINT (-73.20637 42.49527)
Starbucks,POINT (-76.00172 42.09412)
Starbucks,POINT (-83.70726 34.00333)
Starbucks,POINT (-89.37711 43.04256)
Starbucks,POINT (-76.75334 37.33858)
Starbucks,POINT (-84.5078 34.19199)
Starbucks,POINT (-76.91665 40.25694)
Starbucks,POINT (-97.64561 27.85671)
Starbucks,POINT (-122.2203 47.85696)
Starbucks,POINT (-112.0209 41.12315)
Starbucks,POINT (-116.2134 43.59699)
Starbucks,POINT (-83.74097 42.27947)
Starbucks,POINT (-99.10209 19.37934)
Starbucks,POINT (-94.98384 29.79262)
Starbucks,POINT (-98.74683 20.11331)
Starbucks,POINT (-71.41846 41.82286)
Starbucks,POINT (-76.00398 40.56269)
Starbucks,POINT (-111.63133 33.43552)
Starbucks,POINT (-82.51684 27.38952)
Starbucks,POINT (-87.7496 41.90942)
Starbucks,POINT (-119.95927 35.98771)
Starbucks,POINT (-83.85617 34.29712)
Starbucks,POINT (-101.15961 19.69055)
Starbucks,POINT (-111.72116 33.43594)
Starbucks,POINT (-121.88845 37.24582)
Starbucks,POINT (-117.25312 33.37147)
Starbucks,POINT (-100.40531 20.57757)
Starbucks,POINT (-117.07661 33.10417)
Starbucks,POINT (-77.43655 37.54314)
Starbucks,POINT (-84.82286 33.91052)
Starbucks,POINT (-87.67387 42.01838)
Starbucks,POINT (-104.8653 39.69171)
Starbucks,POINT (-107.28752 39.47694)
Starbucks,POINT (-82.93896 39.9572)
Starbucks,POINT (-75.28824 40.71232)
Starbucks,POINT (-117.33685 47.65675)
Starbucks,POINT (-121.96282 37.29465)
Starbucks,POINT (-121.90456 37.33936)
Starbucks,POINT (-80.84842 32.25438)
Starbucks,POINT (-93.69817 41.63118)
Starbucks,POINT (-73.79613 40.72251)
Starbucks,POINT (-71.13005 42.36351)
Starbucks,POINT (-71.08809 42.36391)
Starbucks,POINT (-94.48814 49.76255)
Starbucks,POINT (-105.03546 39.9568)
Starbucks,POINT (-112.22089 33.6713)
Starbucks,POINT (-104.93701 39.70839)
Starbucks,POINT (-74.07691 40.91654)
Starbucks,POINT (-73.53445 40.78952)
Starbucks,POINT (-95.42454 29.77252)
Starbucks,POINT (-118.3969 33.95672)
Starbucks,POINT (-97.06812 33.03716)
Starbucks,POINT (-122.92614 46.14675)
Starbucks,POINT (-83.98604 34.06387)
Starbucks,POINT (-71.31062 42.03382)
Starbucks,POINT (-80.13325 26.36567)
Starbucks,POINT (-121.89321 37.27478)
Starbucks,POINT (-76.3055 40.03986)
Starbucks,POINT (-121.1243 38.69116)
Starbucks,POINT (-95.63084 29.58513)
Starbucks,POINT (-74.25772 40.21024)
Starbucks,POINT (-82.48835 35.58577)
Starbucks,POINT (-86.66984 33.41897)
Starbucks,POINT (-121.8729 37.69905)
Starbucks,POINT (-84.38225 34.05817)
Starbucks,POINT (-122.5911 45.33429)
Starbucks,POINT (-119.22797 46.22599)
Starbucks,POINT (-149.8652 61.19426)
Starbucks,POINT (-122.30775 37.88353)
Starbucks,POINT (-84.65616 38.99703)
Starbucks,POINT (-87.80227 41.82355)
Starbucks,POINT (-93.64484 41.54419)
Starbucks,POINT (-70.92226 41.65663)
Starbucks,POINT (-115.99473 36.21701)
Starbucks,POINT (-76.68271 39.0336)
Starbucks,POINT (-73.9185 40.77003)
Starbucks,POINT (-96.26418 30.55535)
Starbucks,POINT (-73.11612 40.7548)
Starbucks,POINT (-117.85028 34.04254)
Starbucks,POINT (-73.55545 45.51938)
Starbucks,POINT (-95.50936 33.66278)
Starbucks,POINT (-81.60547 41.1262)
Starbucks,POINT (-95.15164 29.5368)
Starbucks,POINT (-95.45408 30.18944)
Starbucks,POINT (-112.34149 33.50896)
Starbucks,POINT (-124.00607 44.99721)
Starbucks,POINT (-118.05777 33.9853)
Starbucks,POINT (-118.4914 34.04777)
Starbucks,POINT (-123.18231 49.14947)
Starbucks,POINT (-85.5145 36.15358)
Starbucks,POINT (-81.1102 32.02837)
Starbucks,POINT (-105.11943 39.69035)
Starbucks,POINT (-77.40383 34.79063)
Starbucks,POINT (-77.79026 34.29798)
Starbucks,POINT (-96.11642 41.29448)
Starbucks,POINT (-90.50819 44.01741)
Starbucks,POINT (-97.35999 32.70639)
Starbucks,POINT (-95.46205 29.68885)
Starbucks,POINT (-78.78085 35.805)
Starbucks,POINT (-93.31635 37.1382)
Starbucks,POINT (-122.41137 37.62473)
Starbucks,POINT (-100.35737 25.69744)
Starbucks,POINT (-118.41574 34.03054)
Starbucks,POINT (-71.69752 42.27731)
Starbucks,POINT (-86.29702 39.71506)
Starbucks,POINT (-87.89396 42.02686)
Starbucks,POINT (-77.06415 39.15107)
Starbucks,POINT (-118.19855 34.20527)
Starbucks,POINT (-122.32165 47.60873)
Starbucks,POINT (-120.99755 37.79886)
Starbucks,POINT (-73.66913 41.4148)
Starbucks,POINT (-88.27213 41.45856)
Starbucks,POINT (-122.34641 47.47019)
Starbucks,POINT (-93.80792 41.59825)
Starbucks,POINT (-80.03534 26.70059)
Starbucks,POINT (-104.93214 39.80525)
Starbucks,POINT (-122.20446 47.37274)
Starbucks,POINT (-118.45061 35.14239)
Starbucks,POINT (-85.61431 42.95177)
Starbucks,POINT (-77.16523 39.15505)
Starbucks,POINT (-72.64832 45.33496)
Starbucks,POINT (-118.44472 34.05942)
Starbucks,POINT (-84.36605 33.82252)
Starbucks,POINT (-93.25672 36.6405)
Starbucks,POINT (-81.6428 31.9703)
Starbucks,POINT (-81.54629 39.21772)
Starbucks,POINT (-82.42542 27.07861)
Starbucks,POINT (-84.18414 39.89933)
Starbucks,POINT (-85.48978 41.16855)
Starbucks,POINT (-121.97974 37.2303)
Starbucks,POINT (-80.08576 32.82479)
Starbucks,POINT (-122.19411 47.53195)
Starbucks,POINT (-97.04373 32.90262)
Starbucks,POINT (-75.05146 39.48704)
Starbucks,POINT (-73.77675 40.78032)
Starbucks,POINT (-88.41468 44.28678)
Starbucks,POINT (-95.11439 29.6641)
Starbucks,POINT (-84.33916 34.09216)
Starbucks,POINT (-77.43898 43.06942)
Starbucks,POINT (-83.35907 42.49981)
Starbucks,POINT (-117.61656 34.13324)
Starbucks,POINT (-87.95379 41.85075)
Starbucks,POINT (-119.11137 35.41228)
Starbucks,POINT (-96.66923 43.51527)
Starbucks,POINT (-96.76348 32.86597)
Starbucks,POINT (-95.46432 30.16376)
Starbucks,POINT (-117.40488 47.77134)
Starbucks,POINT (-74.63398 39.44683)
Starbucks,POINT (-117.86466 33.78207)
Starbucks,POINT (-99.21326 19.3093)
Starbucks,POINT (-84.42575 39.00576)
Starbucks,POINT (-92.94595 44.99684)
Starbucks,POINT (-122.40348 37.76588)
Starbucks,POINT (-74.08904 40.83143)
Starbucks,POINT (-83.91886 34.07902)
Starbucks,POINT (-88.2075 41.97421)
Starbucks,POINT (-156.44873 20.75222)
Starbucks,POINT (-117.73982 33.86157)
Starbucks,POINT (-121.84555 37.69865)
Starbucks,POINT (-97.10843 32.57207)
Starbucks,POINT (-96.05301 41.30703)
Starbucks,POINT (-117.96649 33.93864)
Starbucks,POINT (-121.79419 36.64968)
Starbucks,POINT (-116.50218 43.6933)
Starbucks,POINT (-81.86428 41.45857)
Starbucks,POINT (-117.67245 33.68607)
Starbucks,POINT (-95.7536 29.54483)
Starbucks,POINT (-121.58589 37.01434)
Starbucks,POINT (-80.31756 25.85367)
Starbucks,POINT (-83.3958 40.24053)
Starbucks,POINT (-82.21121 27.85362)
Starbucks,POINT (-118.4025 33.94278)
Starbucks,POINT (-83.82852 34.12293)
Starbucks,POINT (-72.48003 42.16976)
Starbucks,POINT (-96.64392 40.75844)
Starbucks,POINT (-118.33111 33.94584)
Starbucks,POINT (-122.47814 37.78017)
Starbucks,POINT (-87.98344 42.11415)
Starbucks,POINT (-119.74072 39.52065)
Starbucks,POINT (-97.43118 37.67806)
Starbucks,POINT (-118.82813 34.15418)
Starbucks,POINT (-118.44916 34.19502)
Starbucks,POINT (-117.97708 34.06944)
Starbucks,POINT (-73.86211 40.76799)
Starbucks,POINT (-105.09816 39.87669)
Starbucks,POINT (-122.43397 37.79023)
Starbucks,POINT (-117.14745 32.76958)
Starbucks,POINT (-112.02974 33.51118)
Starbucks,POINT (-116.9585 32.80817)
Starbucks,POINT (-100.21448 25.72613)
Starbucks,POINT (-80.11094 26.65119)
Starbucks,POINT (-119.25937 34.27141)
Starbucks,POINT (-120.61568 37.34401)
Starbucks,POINT (-78.82214 35.74567)
Starbucks,POINT (-73.69734 42.64633)
Starbucks,POINT (-114.12238 47.68906)
Starbucks,POINT (-83.24695 42.30518)
Starbucks,POINT (-111.92928 33.50389)
Starbucks,POINT (-82.31857 35.61479)
Starbucks,POINT (-110.83847 32.22049)
Starbucks,POINT (-122.47646 45.48902)
Starbucks,POINT (-77.08899 38.93734)
Starbucks,POINT (-119.31402 36.35666)
Starbucks,POINT (-104.97741 39.74765)
Starbucks,POINT (-88.48274 44.17791)
Starbucks,POINT (-71.11295 42.37388)
Starbucks,POINT (-86.71359 36.04619)
Starbucks,POINT (-93.74692 32.45717)
Starbucks,POINT (-82.33967 29.66731)
Starbucks,POINT (-73.77059 42.75656)
Starbucks,POINT (-83.76939 42.24372)
Starbucks,POINT (-96.69774 33.1148)
Starbucks,POINT (-95.80995 35.99038)
Starbucks,POINT (-81.7599 41.42421)
Starbucks,POINT (-93.14471 45.05584)
Starbucks,POINT (-117.53966 47.62384)
Starbucks,POINT (-122.97942 46.67687)
Starbucks,POINT (-90.08272 29.92624)
Starbucks,POINT (-70.3382 43.63461)
Starbucks,POINT (-86.89207 35.74125)
Starbucks,POINT (-106.42554 31.76915)
Starbucks,POINT (-118.53522 34.42694)
Starbucks,POINT (-94.75655 39.11753)
Starbucks,POINT (-87.89721 41.97852)
Starbucks,POINT (-111.01027 32.30673)
Starbucks,POINT (-82.45595 35.30702)
Starbucks,POINT (-99.21397 19.6884)
Starbucks,POINT (-122.2311 37.48502)
Starbucks,POINT (-104.88395 39.53498)
Starbucks,POINT (-75.6954 41.487)
Starbucks,POINT (-79.80408 34.23269)
Starbucks,POINT (-120.48121 37.29919)
Starbucks,POINT (-117.26645 33.05229)
Starbucks,POINT (-70.6859 41.95508)
Starbucks,POINT (-79.25104 43.18391)
Starbucks,POINT (-119.82787 39.52891)
Starbucks,POINT (-118.18838 33.97059)
Starbucks,POINT (-79.21762 37.44683)
Starbucks,POINT (-76.61448 39.27674)
Starbucks,POINT (-110.27538 31.55591)
Starbucks,POINT (-104.91323 39.67639)
Starbucks,POINT (-74.00177 40.75696)
Starbucks,POINT (-80.4253 25.76053)
Starbucks,POINT (-84.12115 42.99857)
Starbucks,POINT (-77.6181 43.12282)
Starbucks,POINT (-82.39241 36.32423)
Starbucks,POINT (-87.74418 41.975)
Starbucks,POINT (-119.35045 35.60126)
Starbucks,POINT (-93.02734 44.95103)
Starbucks,POINT (-73.93133 40.79529)
Starbucks,POINT (-122.63324 45.41752)
Starbucks,POINT (-119.86796 34.42883)
Starbucks,POINT (-96.79673 32.78019)
Starbucks,POINT (-95.12614 29.55178)
Starbucks,POINT (-118.39352 33.98643)
Starbucks,POINT (-122.95709 45.50762)
Starbucks,POINT (-84.21271 39.3812)
Starbucks,POINT (-116.9591 32.80936)
Starbucks,POINT (-117.95759 33.91587)
Starbucks,POINT (-81.83846 41.412)
Starbucks,POINT (-102.37478 31.8462)
Starbucks,POINT (-112.39532 33.64027)
Starbucks,POINT (-111.83275 40.58168)
Starbucks,POINT (-85.92902 41.63993)
Starbucks,POINT (-118.07365 33.97292)
Starbucks,POINT (-117.95894 34.07122)
Starbucks,POINT (-121.87578 37.41758)
Starbucks,POINT (-121.29544 38.87718)
Starbucks,POINT (-87.95048 42.56799)
Starbucks,POINT (-82.12581 33.43108)
Starbucks,POINT (-99.07847 19.42097)
Starbucks,POINT (-87.62947 41.89425)
Starbucks,POINT (-120.84919 37.47716)
Starbucks,POINT (-149.40297 61.57792)
Starbucks,POINT (-84.22576 31.62209)
Starbucks,POINT (-79.95035 40.8782)
Starbucks,POINT (-97.50992 35.46364)
Starbucks,POINT (-98.08116 32.81104)
Starbucks,POINT (-122.88464 45.15146)
Starbucks,POINT (-70.89487 42.51895)
Starbucks,POINT (-81.43005 28.49292)
Starbucks,POINT (-87.83607 42.0531)
Starbucks,POINT (-88.05612 44.42985)
Starbucks,POINT (-91.00807 30.43947)
Starbucks,POINT (-118.42776 34.02725)
Starbucks,POINT (-118.1506 34.11575)
Starbucks,POINT (-117.82364 34.10401)
Starbucks,POINT (-76.59862 39.40443)
Starbucks,POINT (-118.31093 33.83002)
Starbucks,POINT (-97.71533 26.18986)
Starbucks,POINT (-84.42063 34.06251)
Starbucks,POINT (-87.93522 42.20312)
Starbucks,POINT (-86.13089 32.3562)
Starbucks,POINT (-87.1118 37.75209)
Starbucks,POINT (-96.99731 28.86174)
Starbucks,POINT (-122.78393 45.42172)
Starbucks,POINT (-123.17273 45.22759)
Starbucks,POINT (-96.07204 41.32428)
Starbucks,POINT (-76.96695 38.86046)
Starbucks,POINT (-78.87633 38.43038)
Starbucks,POINT (-123.06898 49.02396)
Starbucks,POINT (-112.02114 33.49543)
Starbucks,POINT (-111.97048 41.2452)
Starbucks,POINT (-111.87813 33.3355)
Starbucks,POINT (-72.89881 41.61811)
Starbucks,POINT (-122.08507 37.67289)
Starbucks,POINT (-112.34165 33.46532)
Starbucks,POINT (-71.06621 41.87916)
Starbucks,POINT (-119.73815 39.42325)
Starbucks,POINT (-117.76077 34.02842)
Starbucks,POINT (-116.41153 43.66552)
Starbucks,POINT (-89.55036 44.52108)
Starbucks,POINT (-83.75535 33.94521)
Starbucks,POINT (-81.7904 26.48413)
Starbucks,POINT (-118.07075 33.80333)
Starbucks,POINT (-122.33618 47.47164)
Starbucks,POINT (-80.30984 25.61472)
Starbucks,POINT (-80.17842 25.77519)
Starbucks,POINT (-87.82963 42.0105)
Starbucks,POINT (-119.21085 34.25634)
Starbucks,POINT (-123.20636 44.22915)
Starbucks,POINT (-81.03189 34.9384)
Starbucks,POINT (-83.43401 42.43296)
Starbucks,POINT (-84.7908 34.78132)
Starbucks,POINT (-93.53963 44.77955)
Starbucks,POINT (-98.70694 29.49422)
Starbucks,POINT (-99.7779 29.21186)
Starbucks,POINT (-95.62732 29.75729)
Starbucks,POINT (-104.90319 39.72062)
Starbucks,POINT (-74.72808 40.25772)
Starbucks,POINT (-104.80817 38.99148)
Starbucks,POINT (-115.30633 36.31477)
Starbucks,POINT (-77.52363 37.53818)
Starbucks,POINT (-80.67244 28.16437)
Starbucks,POINT (-117.09382 33.14039)
Starbucks,POINT (-79.79897 36.13084)
Starbucks,POINT (-121.85155 39.74657)
Starbucks,POINT (-95.88644 36.01846)
Starbucks,POINT (-122.28206 47.45563)
Starbucks,POINT (-86.80735 33.50134)
Starbucks,POINT (-121.2184 37.7869)
Starbucks,POINT (-122.21973 47.85097)
Starbucks,POINT (-122.92698 40.72094)
Starbucks,POINT (-93.46522 37.12614)
Starbucks,POINT (-96.81724 39.10222)
Starbucks,POINT (-80.09952 42.06479)
Starbucks,POINT (-77.17505 38.77461)
